"@! Why are you out here in the rain?"	"@！你怎麼站在雨裡啊？"	"2/f Abigail 1000/w rainy/t 1200 1900/z winter"
"Just doing some work"	"我在工作"	"2/f Abigail 1000/w rainy/t 1200 1900/z winter"
"Enjoying the weather"	"我在享受這種天氣"	"2/f Abigail 1000/w rainy/t 1200 1900/z winter"
"I could ask you the same question"	"我還想問你呢"	"2/f Abigail 1000/w rainy/t 1200 1900/z winter"
"...I came here to spend some time alone."	"我想一個人在這裡靜靜。"	"2/f Abigail 1000/w rainy/t 1200 1900/z winter"
"But I don't mind your company!"	"你陪我也好！"	"2/f Abigail 1000/w rainy/t 1200 1900/z winter"
"You're getting soaked... come stand under the tree."	"你都淋透了……來，站到樹底下。"	"2/f Abigail 1000/w rainy/t 1200 1900/z winter"
"It's impossible to describe this feeling... watching the curtains of rain whisper above a silent lake."	"看著雨簾在寂靜的湖面上飄蕩……這種感覺難以形容。"	"2/f Abigail 1000/w rainy/t 1200 1900/z winter"
"Hey! A mini-harp!"	"嘿！迷你豎琴！"	"2/f Abigail 1000/w rainy/t 1200 1900/z winter"
"You're full of surprises, @. I'm impressed."	"你身上到處充滿驚喜，@。我很驚訝。"	"2/f Abigail 1000/w rainy/t 1200 1900/z winter"
"@! I'm surprised to see you here so late."	"@！沒想到這麼晚，還能在這裡遇到你。"	"8/f Maru 1500/w sunny/t 2100 2340"
"The night sky looks amazing right now."	"這會兒的夜空好美啊。"	"8/f Maru 1500/w sunny/t 2100 2340"
"Come over here, I want to show you something."	"來，我想給你看樣東西。"	"8/f Maru 1500/w sunny/t 2100 2340"
"Here, take a peek."	"來，瞧一眼。"	"8/f Maru 1500/w sunny/t 2100 2340"
"What do you see?"	"你看到的是什麼？"	"8/f Maru 1500/w sunny/t 2100 2340"
"A beautiful planet."	"一顆美麗的星球。"	"8/f Maru 1500/w sunny/t 2100 2340"
"A cold, dark abyss."	"一片漆黑的深淵。"	"8/f Maru 1500/w sunny/t 2100 2340"
"By the time any of these stars are visited, you and I will be long gone..."	"等人們能夠登上這些星星的時候，你我早就不在人世了……"	"8/f Maru 1500/w sunny/t 2100 2340"
"I guess that's the trouble with being human, huh?"	"我想這就是身為人類所不好的一點，對不對？"	"8/f Maru 1500/w sunny/t 2100 2340"
"@, um..."	"@，呃……"	"8/f Maru 1500/w sunny/t 2100 2340"
"Nevermind..."	"算了……"	"8/f Maru 1500/w sunny/t 2100 2340"
"Here, let me show you a binary star system..."	"來，我給你指雙子星系……"	"8/f Maru 1500/w sunny/t 2100 2340"
"What a beautiful night! Maru showed me something new..."	"真是好美的夜晚啊！瑪魯讓我見識了一些新東西……"	"8/f Maru 1500/w sunny/t 2100 2340"
"@! Come stand next to the firepit. It feels great."	"@！過來烤火哇。感覺很棒呢。"	"26/f Linus 1000/w sunny/t 2000 2400"
"I was hoping you'd come by sometime."	"我一直希望你能過來找我。"	"26/f Linus 1000/w sunny/t 2000 2400"
"I wanted to say sorry for mistrusting you at first."	"我想為一開始對你的懷疑道歉。"	"26/f Linus 1000/w sunny/t 2000 2400"
"Most people don't treat me well, so I've learned to be cautious."	"大多數人對我都不好，所以我就變得特別敏感。"	"26/f Linus 1000/w sunny/t 2000 2400"
"But you've been uncommonly nice to me. You're a unique person."	"但你對我真的很好。你是個非常特別的人。"	"26/f Linus 1000/w sunny/t 2000 2400"
"...And I consider you a good friend."	"我把你當作好朋友。"	"26/f Linus 1000/w sunny/t 2000 2400"
"Hey, I want to show you something. Come inside."	"嘿，我想給你看件東西，進來。"	"26/f Linus 1000/w sunny/t 2000 2400"
"Ah... there we go. See this? It's a special kind of fish bait that I make."	"瞧，你看見了嗎？這是一種我特製的魚餌。"	"26/f Linus 1000/w sunny/t 2000 2400"
"It's top quality stuff... I'd eat it myself!"	"這是最頂級的貨色……連我自己都想吃！"	"26/f Linus 1000/w sunny/t 2000 2400"
"Here, I want you to have the recipe."	"拿去，這是我的配方。"	"26/f Linus 1000/w sunny/t 2000 2400"
