"Greetings! I'm Demetrius, local scientist and father. Thanks for introducing yourself!"	"你好啊！我是迪馬崔斯，是這裡的科學家以及神父。謝謝你的自我介紹！"	"Introduction"
"I'm studying the local plants and animals from my home laboratory."	"我在家裡的實驗室裡研究當地的動植物。"	"Introduction"
"Have you met my daughter Maru? She's interested to meet you."	"你看到我的女兒瑪魯了嗎？她很想見見你。"	"Introduction"
"I already spotted a rare crab. This place is great."	"我找到了一隻稀有的螃蟹。這地方太棒了。"	"Resort_Entering"
"I'll be analyzing this data for months."	"我會花幾個月的時間分析這些資料。"	"Resort_Leaving"
"*crunch*... whoops, there goes an endangered crab species..."	"（嘎吱）……哎呀，這種螃蟹要瀕臨滅絕了……"	"Resort_Shore"
"..."	"……"	"Resort_Shore"
"Oh, nevermind. It was just the empty shell! I can sleep tonight."	"哦，只是個空殼，那沒事了！我今晚能安心睡了。"	"Resort_Shore"
"Are you having fun, @? You need to remember to take breaks now and then too!"	"@，你玩得開心嗎？累了的話，記得休息一下！"	"Resort_Chair"
"I usually don't partake... but I'm usually not on a tropical island, either. Hahaha."	"我平常不喝酒……但我平常也不會到熱帶島嶼上來。哈哈哈。"	"Resort_Bar"
"Can you believe this place? It's teeming with exotic life!"	"這裡到處都是奇妙的生物，太令人難以置信了！"	"Resort"
"It's a good specimen, but a very common species. You can keep it."	"這是個很好的標本，不過只是常見的品種。你可以留著。"	"reject_869"
"Fruit and salt? What an odd combination..."	"水果加鹽？好奇怪的搭配……"	"reject_865"
"Robin won't even tell *me* who paid for Pam's new house!"	"羅賓甚至不會告訴「我」誰為潘姆買了新房子！"	"pamHouseUpgradeAnonymous"
"I pretend I'm mad at her but secretly I'm glad she's so loyal to her word..."	"雖然我假裝在生她的氣，但偷偷地說，我很高興她說到做到……"	"pamHouseUpgradeAnonymous"
"Maru helps me out in the lab sometimes... She's a good kid."	"瑪魯有時也會在實驗室裡幫我一把……她真是個好孩子。"	"Mon"
"It's hard to do good science without Maru's help..."	"沒有瑪魯的幫助，想做好科研很難……"	"Mon_inlaw_Maru"
"But her happiness is much more important than my experiment!"	"但是她的幸福比我的實驗更加重要！"	"Mon_inlaw_Maru"
"This valley has a very vibrant and diverse ecosystem. That's one reason I was excited to move here."	"星露谷這裡有著非常活躍而多樣的生態系統。正因為如此，我才迫不及待地搬到這裡。"	"Tue"
"You're probably growing a lot of interesting plants on your farm, huh?"	"你現在一定是越來越對你的農場裡的作物感興趣了吧？"	"Wed"
"Maybe I'll stop by your place some day and check it out."	"有機會我也許會到你那裡去拜訪一下呢。"	"Wed"
"How's the farming business going? It's parsnip season, isn't it?"	"你的農場做得怎麼樣了？現在是不是到了種防風草的季節了？"	"Thu"
"I can imagine it being pretty peaceful, working outdoors with plants all day."	"整日在戶外工作一定相當恬靜淡泊吧。"	"Thu"
"Robin has a hot temper. It's better to stay on her good side."	"羅賓脾氣不好。最好還是多說些她的好話吧。"	"Fri"
"Don't tell her I said that."	"別讓她知道是我說的哦。"	"Fri"
"Let's see... If compounds in the rhizosphere contain sufficient levels of Carbon-13, then..."	"唔……如果根據化合物的碳-13 的量足夠的話……"	"Sat"
"Oh! Sorry. I was pondering some data and I didn't notice you there."	"噢！抱歉。我在想資料的事，沒注意到你。"	"Sat"
"Do you need anything?"	"有什麼事嗎？"	"Sat"
"It's good to take a break from work every now and then."	"三不五時休息一會是有好處的。"	"Sun"
"I guess that's kind of difficult when you live on a farm, though."	"雖然我猜住在農場應該沒什麼休息的時間吧。"	"Sun"
"Hey, at least in the winter you don't have to worry about crops."	"對了，至少在冬天的時候你不用操心那些作物啊。"	"Sun"
"Robin has a hot temper. It's better to stay on her good side."	"羅賓脾氣不好。最好還是多說些她的好話吧。"	"Fri4"
"...now if I could only quantify her mood levels, perhaps I could model the fluctuations using a sinusoidal curve..."	"如果可以劃定她憤怒等級的話，我就可以用正弦波動模型建模了……"	"Fri4"
"Hi @! How are you doing today?"	"嗨，@！今天感覺如何啊？"	"Wed6"
