"Why, hello and welcome to our little community, dear! "	"啊，歡迎你來我們的小家園啊，親愛的！"	"Introduction"
"You can call me 'Granny' if you like."	"如果樂意的話，就叫我「奶奶」吧。"	"Introduction"
"Oh, I'm sure George would be interested in that!"	"哦，喬治肯定會很感興趣！"	"reject_867"
"That's a very pretty rose, dear. Have you shown it to Emily? It makes me think of her."	"親愛的，這朵玫瑰花真漂亮。你拿給艾米麗看過了嗎？這讓我想起了她。"	"reject_866"
"Oh, sweetie... that was so nice of you to put Pam up in a beautiful new house!"	"哦，小甜心……你真好，讓潘姆住進一間美麗的新房子！"	"pamHouseUpgrade"
"It warms my heart when people take care of each other like that..."	"看見人們像這樣照顧彼此，讓我的心暖了起來……"	"pamHouseUpgrade"
"Call me a silly old fool... but I think I have an idea who paid for Pam's new house... *wink*"	"雖然你可以叫我蠢蠢的老傻瓜……但我心裡有底是誰為潘姆買了新房子……（眨眼）"	"pamHouseUpgradeAnonymous"
"Oh my! That's so kind of you, dear. Why yes... I'd love to go to the movies!"	"哦親愛的！你人真好。當然沒問題……我很樂意看電影！"	"MovieInvitation"
"You go on ahead, and I'll meet you at the theater."	"你先去吧，我會在電影院跟你碰面。"	"MovieInvitation"
"Oh my! What a lovely day."	"哎呀！天氣真好啊。"	"Mon"
"Don't mind my husband, George. He isn't very friendly to strangers."	"不要在意我的丈夫，喬治。他對陌生人不太友好。"	"Tue"
"If you get to know him better he'll warm up to you."	"要是你和他熟了以後他會對你很熱情的。"	"Tue"
"I'm sure you two could become good friends one day!"	"我相信你們有一天會成為好朋友的！"	"Tue"
"Since you're so interested in my husband I'll let you in on a little secret: he really likes leeks! You can find them in the mountains this time of year."	"既然你對他很感興趣，我可以告訴你一個小秘密：他很喜歡韭蔥！在這個時節，你可以到山裡摘一些給他。"	"Tue"
"I saw the most beautiful family of butterflies sunning themselves in the town garden yesterday."	"我昨天在花園裡看見了一群蝴蝶，真是美麗至極。"	"Wed"
"The good Mayor put me in charge of the town's public gardens."	"鎮長人不錯，他讓我負責全鎮的公共花園。"	"Wed"
"I've been working on the town flower beds for weeks, so don't step on them!"	"鎮上的花圃我已經整理好幾個禮拜了，可不要隨意踩踏啊！"	"Wed"
"I'll be baking cookies today. I like to make flower shapes in the spring."	"今天我要烤點餅乾。春天的時候，我喜歡把餅乾做成花瓣形狀的。"	"Thu"
"Maybe I'll tell you my recipe one of these days."	"以後我說不定會把做法告訴你哦。"	"Thu"
"George spends the whole day in front of that darned television set."	"喬治一整天都坐在那該死的電視前。"	"Fri"
"I wish he'd go outside more. Some fresh air would do him good."	"我希望他能多出去走走。呼吸點新鮮空氣對他有好處。"	"Fri"
"I used to love looking at the clouds, but I have trouble seeing them these days."	"我喜歡看雲彩，不過現在是看不到了。"	"Sat"
