"On rainy days my thoughts always drift toward cinnamon and cookies."	"雨天我總是想著肉桂和餅乾。"	"Rainy_Day_0"
"I wonder if Maru and Dr. Harvey will ever get together? I'm sure Harvey likes her..."	"不知道瑪魯和哈維醫生會不會在一起？我確定哈維喜歡她……"	"Rainy_Day_1"
"I think Maru will have to make the first move, though."	"但是我覺得瑪魯一定會先踏出第一步。"	"Rainy_Day_1"
"Hi, honey! I did some shopping this morning and got this for you.[186 180 770 535]"	"嗨，寶貝！今天早上我出去買東西了，並為你帶了這個。[186 180 770 535]"	"Rainy_Day_2"
"I thought you could really use one of the those."	"我覺得你一定用得上這個。"	"Rainy_Day_2"
"Hmm... maybe I should experiment with a new recipe. You liked the last recipe I made, didn't you, honey?"	"嗯……也許我應該試驗一下新配方。寶貝，你喜歡我上次的那個配方，對吧？"	"Rainy_Day_3"
"What was it called... 'Chili de @'?"	"叫什麼來著……「紅辣椒@」？"	"Rainy_Day_3"
"On days like this, I love to curl up with a good book."	"在這樣的日子裡，我喜歡窩起來讀一本好書。"	"Rainy_Day_4"
"How was your day, honey? I spent my afternoon reading a novel."	"親愛的，今天過得怎麼樣？我整個下午都在讀一本小說。"	"Rainy_Night_0"
"This is a lot more peaceful than my old spot in town. I'm very happy here."	"這比我在鎮裡的老地方更平靜。我在這裡很高興。"	"patio_Penny"
"I'm sure Mom's at the saloon right now... But I don't feel so bad about it anymore. It's out of my hands."	"我想我媽現在肯定在酒吧……但是我對這件事感覺沒那麼糟糕了。我無能無力了。"	"Rainy_Night_1"
"I was just thinking about that night we met in the bathhouse."	"我只是在想我們在澡堂相遇的那一晚。"	"Rainy_Night_2"
"I'll never forget that night..."	"我永遠不會忘記那一晚……"	"Rainy_Night_2"
"The sound of rain used to bother me, when I lived in that old metal trailer. But it's quite soothing here."	"我住在那個老拖車裡的時候，雨聲曾困擾我。但在這裡雨聲卻讓人慰藉。"	"Rainy_Night_3"
"I felt like making a nice dinner. I hope you like it. [212 214 225 209 200]"	"我做了美美的晚餐。希望你喜歡。[212 214 225 209 200]"	"Rainy_Night_4"
"It's so peaceful here. I used to have the most horrific nightmares, but now I sleep like a baby."	"這裡真寧靜。我過去經常做最恐怖的惡夢，但是現在我睡得很香。"	"Indoor_Day_0"
"Good morning, @! I made you a hot breakfast.[195 210 211]"	"早安啊，@！我給你做了熱騰騰的早餐！[195 210 211]"	"Indoor_Day_1"
"It's important to me that you leave here with a full belly."	"你填滿肚子再離開對我來說很重要。"	"Indoor_Day_1"
"You know, I think I'll read a book today. I picked up something new from the library last time I was there."	"嗯，我想我今天會看書。上次在圖書館的時候，我學到了一些新東西。"	"Indoor_Day_2"
"Gunther asked me to say hi."	"岡瑟讓我代他向你問好。"	"Indoor_Day_2"
"I love to hear about all the artifacts you've found. Archaeology is fascinating!"	"我喜歡聽你講找到的那些古物。考古讓人著迷！"	"Indoor_Day_3"
"To think... there may have been farmers at this very spot 10,000 years ago."	"想想看……10,000 年前這個地方可能就有農夫了。"	"Indoor_Day_3"
"Was I shy when we first met? It's funny to think about, now that we've come so far."	"我們第一次見面的時候我很害羞嗎？現在想想我們已經走過漫漫長路，還真有趣。"	"Indoor_Day_4"
"Good evening, honey. Did you accomplish everything you wanted to today?"	"寶貝，晚安。你做完今天想要做的事了嗎？"	"Indoor_Night_0"
"If not, that's okay. We've got all the time in the world!"	"如果沒有，也沒關係。我們有的是時間！"	"Indoor_Night_0"
"Hmm... skirt or pants tomorrow? Oh, who am I kidding... I always go with the skirt."	"嗯……明天是穿短裙還是褲子？噢，我騙誰呢……我一直都是穿短裙。"	"Indoor_Night_1"
"We have it good here. We should always try and remember those less fortunate than us."	"我們在這裡過得很好。我們應該一直努力並記住那些沒我們幸運的人。"	"Indoor_Night_2"
"I'm just very grateful for what we have."	"我只是很感激我們所擁有的東西。"	"Indoor_Night_2"
"Mom's probably pretty lonely now that I'm gone. I just hope she doesn't visit the saloon more to make up for it."	"因為我離開了她身邊，媽媽現在可能很孤獨。我只是希望她不要太頻繁的去酒吧來打發寂寞。"	"Indoor_Night_3"
"You shouldn't feel bad! Mom has to solve her own problems. "	"你不用感到難過！媽媽必須解決她自己的問題。"	"Indoor_Night_3"
"Ready to tuck in? I made the bed and everything..."	"準備好鑽進被窩了嗎？我把床和其他的都準備好了……"	"Indoor_Night_4"
"I only ever dreamed of living in such a beautiful place, and now it's come true."	"我以前只是夢想能住在這樣美麗的地方，現在美夢成真了。"	"Outdoor_0"
"I was so miserable back home."	"我曾經在家的時候過得很悲慘。"	"Outdoor_0"
"Isn't this a perfect place to raise children?"	"這難道不是撫育孩子的完美地方嗎。"	"Outdoor_1"
"I would've been so happy growing up on a farm."	"能在農場長大我簡直再開心不過了。"	"Outdoor_1"
"Hi, honey! If I knew more about farm work I'd help you out more. Sorry!"	"嗨，寶貝！要是我多懂些耕種的知識，我一定會多幫幫你的。對不起！"	"Outdoor_2"
"I'll be thinking of you."	"我會一直想著你的。"	"Outdoor_2"
"I just saw a songbird flying due west. In Stardew Valley that's a very good omen."	"我看到正西方有一隻燕子在飛。在星露谷，這是很好的預兆。"	"Outdoor_3"
"Ahh... It feels great to be outside. I could spend all day right here, observing every little thing."	"啊……在外面感覺可真不錯！我可以在這裡待一整天，觀察每種小事物。"	"Outdoor_4"
"Have you had any time to play with %kid1 today? Maybe a second child will make things better."	"你今天有花一點兒時間和小%kid1玩耍嗎？也許再生一個小孩會更好些。"	"OneKid_0"
"Little %kid1 is going to have such a great childhood here."	"小%kid1將在這裡度過快樂的童年。"	"OneKid_1"
"I feel a lot older now that we have a child. Maybe it's just this new responsibility weighing on me."	"自從我們有了孩子後，我感覺自己老了很多。也許只是因為我承擔了新的責任。"	"OneKid_3"
"It's not bad! I've wanted this for a long time."	"這感覺還不錯！我早就期待著養育孩子了。"	"OneKid_3"
"I already gave %kid1 and %kid2 their food. They're such hungry children!"	"我已經給%kid1和%kid2餵過飯了。他們真是餓了！"	"TwoKids_0"
"We have to make sure and give %kid1 a lot of attention now that we have %kid2. We don't want any jealousy between them."	"有了%kid2後，我們要記得多關注些%kid1。我不想讓他們嫉妒對方。"	"TwoKids_1"
"I've had this dream that %kid2 grew wings and flew into the night sky. What does it mean?"	"我夢到%kid2長了翅膀，飛向夜空。這意味著什麼？"	"TwoKids_2"
"A nice house, two wonderful kids, and a beautiful plot of land. We're so very fortunate."	"一棟漂亮的房子，兩個可愛的孩子還有一方美麗的土地。我們真幸運。"	"TwoKids_3"
"@...I still can't believe we're married..."	"@……我還是不敢相信我們結婚了……"	"Good_0"
"I had dreams of marrying you for such a long time."	"我一直都夢想和你結婚。"	"Good_1"
"I knew you were the one from the moment you moved here..."	"自從你搬到這裡，我就知道你是我的命中注定……"	"Good_2"
