"It's raining outside. Make sure you don't catch cold, dear."	"外面下雨了。親愛的，小心別感冒哦。"	"Rainy_Day_0"
"Stay indoors as much as possible."	"儘量待在屋裡吧。"	"Rainy_Day_0"
"I worry about you sometimes!"	"有時候真是擔心你啊！"	"Rainy_Day_0"
"It's raining! That means we don't have to water the crops today."	"下雨了！所以今天我們就不用灌溉了呢。"	"Rainy_Day_1"
"Nature can be a big help sometimes."	"大自然有時候也能幫大忙呢。"	"Rainy_Day_1"
"Have you fed the animals yet, honey?"	"親愛的，你餵動物了嗎？"	"Rainy_Day_1"
"Good morning! I woke up early from the sound of the rain and made you some breakfast. [194 195 210 211 216]  "	"早啊！我一早就被雨聲弄醒了，我還給你做了些早餐。[194 195 210 211 216]"	"Rainy_Day_2"
"Stay warm and don't work too hard. I want you to stay healthy."	"別凍著了，也不用工作那麼辛苦。我希望你健健康康的。"	"Rainy_Day_2"
"What's on your agenda today, dear?"	"親愛的，今天你有什麼安排嗎？"	"Rainy_Day_3"
"I don't want to go outside in this weather... I'll just do some things around the house."	"這種天氣我可不想出去……我就在家裡忙活吧。"	"Rainy_Day_3"
"Maybe I'll make something hot for dinner."	"要不晚餐就做點熱乎的吧。"	"Rainy_Day_3"
"Any dinner requests for tonight?"	"今晚想吃點什麼？"	"Rainy_Day_4"
"Despite all the technology we have, a rainy day is still the best tool for watering crops."	"雖然現在技術很發達，但雨天還是灌溉作物最好的工具。"	"Rainy_Day_Maru"
"The countryside looks more interesting on a day like this, don't you think?"	"郊外的景色在這種天氣下應該會更有趣，你不覺得嗎？"	"Rainy_Day_Abigail"
"I think I might do some baking today."	"我看我今天就烤些東西吃吧。"	"Rainy_Day_Penny"
"Might want to do some fishing or mining today, huh?"	"今天要不要去釣個魚或挖個礦啊？"	"Rainy_Day_Leah"
"Hmmph. If this weather keeps up I'll get too pale."	"哼~~~這天氣再這麼下去，皮膚都要變成慘白色了。"	"Rainy_Day_Haley"
"Make sure you stay dry today, dear. I don't want you to become hypothermic."	"親愛的，千萬別淋雨哦。我可不想讓你凍著了。"	"Rainy_Day_Harvey"
"I got up just before dawn and took a walk around the farm. It's really peaceful at that hour."	"天還沒亮我就起來了，然後在農場裡轉了會兒。黎明前的農場真是平靜啊。"	"Rainy_Day_Sebastian"
"Hmm... I guess I'll have to do push-ups and sit-ups indoors today."	"嗯……看來我今天只能在室內做伏地挺身和仰臥起坐了。"	"Rainy_Day_Alex"
"The rain makes me think of my old life by the ocean."	"雨天又讓我回想起以前在海邊的日子了。"	"Rainy_Day_Elliott"
"Change is part of life. That's okay."	"沒關係，改變也是生活的一部分。"	"Rainy_Day_Elliott"
"I might spend some time today fixing any leaks in the roof or the windows."	"今天我可能得花時間修補一下屋頂的漏洞和窗戶。"	"Rainy_Day_Sam"
"I know you pride yourself on your work, but don't overdo it today. Okay, honey?"	"我知道你為自己的工作感到自豪，但不要太過頭。好嗎，親愛的？"	"Rainy_Day_Emily"
"The roof's leaking? Ah well... a little mold never hurt anyone."	"屋頂漏水？唔……一點黴菌也無關緊要。"	"Rainy_Day_Shane"
"The rain makes it feel like we're all alone."	"這雨讓我覺得世上好像只剩我們兩個人。"	"Rainy_Night_0"
"I'm cold... Aren't you ready to tuck into bed?"	"我好冷啊……你不打算鑽進被窩嗎？"	"Rainy_Night_0"
"Make sure you change into something warm. I don't want you to get sick."	"記得穿厚點。我不希望你生病。"	"Rainy_Night_1"
"Can you hear the rain pattering on the roof, @?"	"你能聽到屋頂上雨水滴滴答答的聲音嗎，@？"	"Rainy_Night_1"
"Ah...The soothing sound of rain overhead... I'm going to sleep well tonight."	"頭頂傳來舒心的雨聲……今晚可以睡個好覺了。"	"Rainy_Night_2"
"The rain makes our home seem so cozy."	"下雨天裡，我們的家看起來格外溫馨呢。"	"Rainy_Night_3"
"It's nights like this I'm glad we have a quality roof."	"在這樣的雨夜，我好慶幸我們有個完好的屋頂。"	"Rainy_Night_3"
"I made some soup for dinner. [199 218 219 727 730]"	"我晚餐做了湯。[199 218 219 727 730]"	"Rainy_Night_4"
"You need something hot on a day like this!"	"這種天氣就多吃些熱的東西吧！"	"Rainy_Night_4"
"I'm glad you're home... It's a good night to stay inside."	"你在家就好……今晚很適合待在家裡。"	"Rainy_Night_5"
"Were you able to accomplish much today, hun?"	"這種天氣有很多事可做呢，是吧？"	"Rainy_Night_Maru"
"I tried to fix up some things around the house... you know, just little stuff."	"我把房子周圍修了修……一些小修補而已。"	"Rainy_Night_Maru"
"I'm ready to hop into bed whenever you are. The sound of rain will put us right to sleep."	"如果你準備睡了，我隨時可以上床陪你。聽著雨聲很快就能入睡了。"	"Rainy_Night_Abigail"
"Oh... the smell? I tried to do some baking... It didn't work out too well."	"啊……這個味道？我想烤些東西吃……進展不太順利啊。"	"Rainy_Night_Penny"
"How was your day today, dear? Muddy?"	"親愛的，今天過得怎麼樣？身上沒沾上泥吧？"	"Rainy_Night_Leah"
"Hi, honey. I'm so glad you're home. I was starting to get kind of lonely."	"嗨，寶貝！真高興你回來了。我都有點孤單了。"	"Rainy_Night_Haley"
"Hi. It's good to see you."	"嗨。很高興見到你。"	"Rainy_Night_Harvey"
"I spent the day skimming through some medical journals."	"這一整天我都在翻閱醫學期刊。"	"Rainy_Night_Harvey"
"I'll never grow tired of the rain... especially out here in the countryside."	"我永遠不會厭倦下雨……尤其是鄉下的雨。"	"Rainy_Night_Sebastian"
"Grandma always used to make hot stew on nights like this."	"在這樣的晚上，奶奶總會燉上一鍋熱湯。"	"Rainy_Night_Alex"
"Sit down, relax! You've got to be tired after trudging through the mud all day."	"快坐下，放輕鬆！白天在泥地裡工作了一天，你一定累了吧。"	"Rainy_Night_Elliott"
"Vincent called. He said he misses me and also to tell you hi."	"文森打來電話。他說他想我了，還向你問好。"	"Rainy_Night_Sam"
"I just got off the phone with Jas and Marnie. They seem to be having a pretty good time without me."	"我剛掛斷潔絲和瑪妮的電話。沒有我，他們似乎玩的很開心。"	"Rainy_Night_Shane"
"Certain spirits only appear in the rain. Maybe you've heard their cries?"	"有些幽靈只出現在雨天。你是不是已經聽到他們的哭聲了？"	"Rainy_Night_Emily"
"Good morning ~<"	"早安 ~"	"Indoor_Day_0"
"Ready for a hard day's work? I am."	"今天準備好迎接忙碌的一天了嗎？我準備好了。"	"Indoor_Day_0"
"Hi, honey! Smells good, doesn't it? I made you breakfast! [194 195 210 211 216]"	"嗨，寶貝！聞到香味了吧？我給你做了早餐！[194 195 210 211 216]"	"Indoor_Day_1"
"You need food to stay energized throughout the day."	"要吃好吃飽，才能一天精力充沛。"	"Indoor_Day_1"
"Did you sleep well?"	"睡得還好嗎？"	"Indoor_Day_2"
"I've got some chores to do in here."	"我還要做些家務。"	"Indoor_Day_2"
