"Ah, the new farmer we've all been expecting... and whose arrival has sparked many a conversation!"	"啊，我們一直期待的新農夫來啦……大家都在討論你哦！"	"Introduction"
"I'm Elliott... I live in the little cabin by the beach. It's a pleasure to meet you."	"我是艾略特……我住在海邊的小屋裡。很高興認識你。"	"Introduction"
"That was quite the ride!"	"好遠啊！"	"Resort_Entering"
"I'll see you back in the valley."	"谷裡見。"	"Resort_Leaving"
"Hopefully a crab hasn't snuck onto my clothes again."	"希望不要再有螃蟹偷偷鑽進我的衣服裡了。"	"Resort_Leaving_2"
"Imagine crawling out of a pocket and finding yourself on a beach hundreds of miles from home!"	"想像一下你從口袋裡爬出來，結果發現自己在離家數百里的海灘上！"	"Resort_Leaving_2"
"Hmmm... Perhaps this could make for an interesting novel..."	"嗯……也許這可以寫成一本有趣的小說……"	"Resort_Leaving_2"
"I'm just taking a quick break to slather some coconut oil on my body."	"我只是想稍作休息，塗點椰子油在身上。"	"Resort_Chair"
"Gus, I'll order a round for everyone!"	"格斯，幫我點一杯酒給所有人！"	"Resort_Bar"
"*hic*... Oh... I don't have the G."	"嗝……哦……我沒那麼多錢。"	"Resort_Bar"
"Heh heh... Never mind!"	"哈哈哈……沒關係！"	"Resort_Bar"
"I've heard rumors of pirates coming to shore near here at night. They say it can get pretty wild!"	"我聽傳聞說夜裡會有海盜在附近上岸。聽說會很刺激！"	"Resort_Wander"
"I must admit, this beach blows my own humble strand out of the water."	"不得不承認，我那個小沙灘比起這個海灘根本不值一提。"	"Resort"
"Oh dear! Some seaweed has tangled itself in my hair."	"啊，我的天！有海藻纏在我的頭髮上了。"	"Resort_2"
"That's the trouble with relaxing on the beach."	"在海灘上度假就是會碰到這種麻煩。"	"Resort_2"
"Excuse me... not today."	"抱歉啊……今天不是時候。"	"danceRejection"
"..."	"……"	"divorced"
"Why do you torment me? Can't you see you've shattered all my hopes and dreams?"	"為什麼你要這麼折磨我？你難道不知道你讓我所有的希望和夢想都化為泡影了嗎？"	"divorced"
"Go away. I can't bear to see you."	"走開。我無法忍受再見到你。"	"dumped_Guys"
"You've hurt me beyond measure... but I'm willing to leave the past behind us."	"你深深地傷害過我……但我願意不計前嫌。"	"secondChance_Guys"
"Ah... the wilted bouquet. A sight I'd hoped to never see..."	"啊……枯萎的花束。我真的不想看到這個……"	"breakUp"
"I suppose there are other horizons to set my eyes upon..."	"也許我該去別的地方開闊一下視野……"	"breakUp"
"I'm kind of new to this town myself, but I really feel at home."	"我也剛到這個城鎮不久，可是我已經在這裡有了家的感覺。"	"Mon"
"I moved here only a year before you."	"我只比你早一年搬到這裡。"	"Mon"
"I hope you've come to think of this place as 'home'."	"我希望你也能漸漸把這裡當作「家」。"	"Mon4"
"A great idea can pass through your head when you least expect it... but if your mind is too busy you might miss it."	"無心插柳柳成蔭……如果你想得太多，反而會錯過稍縱即逝的靈感。"	"Tue"
"Well, I really must get back to my work."	"好吧，我真的得回去工作了。"	"Tue"
"The sweet friction of pen and paper is the music of my soul."	"紙與筆那美妙的摩擦聲可是治癒我靈魂的音樂啊。"	"Tue6"
"That's why I chose this beach as my home, so that I could have peace and quiet to do my work."	"因此我以這片海灘為家，這樣我就可以靜靜地完成我的工作了。"	"Tue6"
"The forest is a wonderful place. Have you been there?"	"森林可是個美妙的地方。你去過那裡了嗎？"	"Wed"
"Sorry, I'm feeling morose today."	"不好意思，今天我很鬱悶。"	"Wed8"
"I wish there was more certainty about the future."	"真希望未來能更明確啊。"	"Wed8"
"I don't want to grow old as a lonely hermit on this beach..."	"我可不想老了以後就在這裡做個孤獨的隱士啊……"	"Wed8"
"I can't seem to find the inspiration to begin writing my novel..."	"我找不到小說開頭的靈感啊……"	"Thu2"
"I've been feeling hopeful lately. Perhaps the weather is changing."	"最近我覺得未來充滿了希望。可能是因為季節變化了吧。"	"Thu4"
"Sometimes I wonder if I might just have an inflated self-image and no real skills..."	"有時我覺得自己可能是太膨脹了，其實我並沒有什麼本事……"	"Thu6"
"No, no... I'm not fishing for compliments. Though they are appreciated..."	"不，不……我這麼說不是想讓別人誇我。雖然我很希望得到表揚……"	"Thu6"
"It's a little lonely out here on the beach... so I apologize if I was ever a little too forward with you when we first met. I was just eager to have a friend."	"在海灘上孤獨地生活真是有點寂寞呢……我得道歉，在我們第一次見到的時候我有些太著急了。我只是太想交個朋友了。"	"Thu8"
"It feels good to have a close friend like you."	"有你這樣的好朋友真好。"	"Thu8"
"Hello, @."	"你好，@。"	"Thu"
"Are you well?"	"你最近好嗎？"	"Thu"
"The fresh air of this valley is good for body and mind."	"星露谷這裡的空氣對身體和心靈都很好哦。"	"Fri"
"A quick stroll outdoors always invigorates me."	"在戶外走走總是能讓我振奮起來。"	"Fri"
"Ah... do not get too close to my hair with a torch..."	"嘿……別拿著火把離我頭髮這麼近……"	"Fri4"
"I'll admit... it takes me several hours each morning to make my hair look this good."	"我承認……每天早上我都會花幾個小時來把髮型弄好。"	"Fri8"
"You probably wouldn't like it inside my cabin. It's dark and full of spiders."	"你可能不會喜歡在我的小屋裡待著。那裡一片漆黑，還到處都是蜘蛛。"	"Sat"
"Please excuse the sorry state of my cabin."	"請原諒我這裡這麼亂。"	"Sat4"
"Some people are shy. Keep showing interest in them and they'll get comfortable around you."	"有些人比較羞澀。只要你時時表現出對他們的興趣，他們可能就會感覺在你身邊非常舒服。"	"Sat6"
"Everyone likes to have friends, even that grumpy blacksmith."	"每個人都喜歡交朋友的，即使是那個脾氣暴躁的鐵匠也是啊。"	"Sat6"
"Hello. I hope your new farming life is panning out as you'd hoped?"	"你好。希望你在農場的新生活進展順利啊。"	"Sun"
"Oh, @! I was hoping you'd show up."	"哦……@！我正想著你什麼時候來呢。"	"Sun6"
"It's always a pleasure to see you."	"見到你太高興了。"	"Sun6"
"Mystery, huh? It's definitely an exciting genre. I'll remember that."	"懸疑嗎？這種類型的確是很讓人興奮呢。我會記住的。"	"event_idea1"
"Ah, one of the classic genres. I'll remember that."	"啊，傳統風格啊。我會記住的。"	"event_idea2"
"I would've never guessed! I suppose even those of the 'earthiest' profession sometimes have their heads in the stars."	"我真沒想到！就算是那些「粗俗的」職業也有出人頭地的一天。"	"event_idea3"
"I'll remember that."	"我會記住的。"	"event_idea3"
"... I was worried you might not feel this way about another man."	"……我以前還擔心你會對其他人有不同的看法呢。"	"event_boat1"
"So am I."	"我也是。"	"event_boat1"
"Oh! I'm so sorry."	"噢！對不起。"	"event_boat2"
"Well...okay."	"好啦……好啦。"	"event_toast1"
"Here's to @!"	"敬@！乾杯！"	"event_toast1"
"That's a great idea!"	"好主意！"	"event_toast2"
"Here's to us!"	"為我們乾杯！"	"event_toast2"
"Hmmph...forget it."	"嗯……別放在心上。"	"event_toast3"
"Ah, to a harmonious future for the community... what a virtuous idea."	"啊，讓社會有個更和諧美好的未來……多麼高尚的想法啊。"	"event_toast4"
"Here's to Pelican Town!"	"為了鵜鶘鎮乾杯！"	"event_toast4"
"A gentle little sunbeam woke me up this morning. I've never felt so refreshed."	"早上一抹溫柔的陽光喚醒了我。我從未有過如此清爽的感覺。"	"summer_Mon"
"I'm sorry if that isn't very interesting to you."	"若你覺得無聊的話，我先說聲抱歉了。"	"summer_Mon"
"I know that I am kind of an 'oddball'."	"我知道我有些「奇怪」。"	"summer_Mon4"
"I hope you don't mind."	"希望你不要介意。"	"summer_Mon4"
"@, I know you have faith in my abilities as a writer. That means a lot to me."	"@，我知道你對我的寫作水準很有信心。這對我來說意義重大。"	"summer_Mon6"
"I've encountered some beautiful shells in front of my house."	"我在房子前面找到了許多漂亮的貝殼。"	"summer_Tue"
"I would imagine the rarer varieties to be quite valuable."	"可能是很有價值的稀有品種。"	"summer_Tue"
"I write in hopes of connecting with others through time and space."	"我之所以寫作，是希望和他人建立時間與空間上的聯繫。"	"summer_Tue6"
"*sigh*...times are changing, though. People don't read anymore."	"唉……不過時代變了。人們再也不讀書了。"	"summer_Tue6"
"It must be satisfying to follow your crop from seed to harvest."	"看著種子成長為成熟的作物一定感覺很心滿意足吧。"	"summer_Wed"
"It's as if your essence is infused into the fruit."	"就好像你將自己的全部都注入到果實裡了一樣。"	"summer_Wed"
"Oh dear! My shoes are filled with sand."	"啊啊！我的鞋裡都是沙子。"	"summer_Thu"
"That's the trouble with living on the beach."	"這是在海邊生活的小麻煩之一哦。"	"summer_Thu"
"@? You look puzzled."	"@？你看起來暈暈的樣子呢。"	"summer_Fri"
"I guess the hot summer air can make us a little dizzy."	"我看是夏天的熱浪讓我們頭暈了。"	"summer_Fri"
"The sun is angry today... My skin is a bit too delicate, I'm afraid."	"今天的太陽很烈啊……我怕我的皮膚太嬌弱了。"	"summer_Sat"
"You came all the way here just to talk to me? How kind."	"你大老遠來就是為了和我聊聊天嘛？你真是個好人。"	"summer_Sun"
"Visit my cabin whenever you like. I could use the company."	"隨時歡迎你來這裡。能有人陪我說說話真是太好了。"	"summer_Sun4"
"Hello @."	"你好，@。"	"fall_Mon"
"Make sure and take breaks from your work now and then."	"要注意勞逸結合啊。"	"fall_Mon"
"Come visit me if you need a break from your labors."	"要是工作累了就來我這裡放鬆一下吧。"	"fall_Mon4"
"I'm usually at my house."	"我經常都在家。"	"fall_Mon4"
"It's been said that a pirate's ship, full of plundered gold, shipwrecked here a long time ago."	"據說在很久以前有一艘裝滿了黃金的海盜船在這裡失事了。"	"fall_Tue"
"@, I was just thinking about you."	"@，我剛剛還在想你的事情。"	"fall_Tue8"
"Maybe you sensed it."	"也許你感覺到了？"	"fall_Tue8"
"So! Tell me about your day."	"今天過得怎麼樣啊？"	"fall_Tue8"
"I wouldn't mind trying my hand at farming."	"我不介意嘗試一下當農夫的感覺。"	"fall_Wed8"
"The quiet atmosphere of a farm might be a good source of literary inspiration, don't you think?"	"你不覺得農場那種安靜的氛圍很有助於發掘寫作靈感嗎？"	"fall_Wed8"
