"A stranger?... Hello."	"陌生人？……你好。"	"Introduction"
"Don't mind me. I just live out here alone."	"不要在意我。這裡就只有我一個人住。"	"Introduction"
"What do you have there? Looks like it would make good bait."	"你拿著什麼？看起來是不錯的魚餌原料。"	"reject_869"
"My old friend, the glimmering boulder, has moved on. It may not seem like an important event, but to me it's a big change."	"我的老朋友，閃閃發光的巨石，已翻開新篇章。雖然這可能並不是一件重要的事，但對我來說，這是一個巨大的變化。"	"cc_Boulder"
"I'm happy for the old rock to see more of the world, though."	"不過，我樂意讓老石頭多看看這個世界。"	"cc_Boulder"
"Oh... me? I usually wouldn't, but... okay. It's nice of you to think about me."	"呃……我？我通常不會……好吧。很開心你想到我。"	"MovieInvitation"
"I'll head over there in a little while."	"我等等就到。"	"MovieInvitation"
"The crisp air of the wilderness is all I care to know."	"我想要的就是野外清新的空氣。"	"Mon"
"I live out here by choice."	"我住在這外面是我自己的選擇。"	"Mon"
"...Have you come to ridicule me?"	"……你是來嘲笑我的嗎？"	"Tue"
"I'm just minding my own business."	"我只是專注於自己的事情而已。"	"Tue"
"I don't know you well enough to trust you. Sorry."	"我不夠瞭解你，所以沒辦法信任你。抱歉。"	"Wed"
"...Hmm? Do you want something from me?"	"……嗯？你有什麼想要的嗎？"	"Thu"
"Please don't destroy my tent."	"請不要弄壞我的帳篷。"	"Fri"
"It's happened before."	"以前發生過這種事情。"	"Fri"
"I'm happy by myself, you know."	"我一個人挺開心的。"	"Sat"
"I don't need new friends."	"我不需要新朋友。"	"Sat"
"It would be nice if the townspeople could accept me for who I am."	"如果城鎮裡的人能夠接受我的生活方式就好了。"	"Sun4"
"I like living out here in the open air. That's what they don't understand."	"我喜歡住在戶外。他們就是不懂這點。"	"Sun4"
"You can learn to survive in the wild. I have."	"你可以學著在野外生存。我就是這樣。"	"Tue4"
"I think we all have a hidden urge to return to nature. It's just a little scary to make the leap."	"我想我們心裡都藏著一份想要回到大自然裡的衝動。只是邁出那一步有點嚇人而已。"	"Tue4"
"I spend a lot of time thinking."	"我大部分時間都在思考。"	"Wed6"
