"What are you doing, @?"	"@，你在做什麼？"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Just enjoying the waves"	"只是在看海浪"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Looking for fish"	"找魚"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Thinking about someone special"	"想一個特別的人"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Pondering the big questions"	"思考未解之謎"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Waves..."	"海浪……"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"The other birds say the reason Leo can't fly... is because Leo spend too much time in the waves, long ago."	"其他的鳥解釋了為什麼里歐不能飛……是因為里歐很久以前在海浪裡面待得太久了。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"My wings full of water, now."	"我的翅膀現在充滿了水。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Fish? Easy... "	"魚？很簡單……"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"If you want to say 'hi', you just have to ask."	"如果你想跟它們見面的話，叫它們一聲就行。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Hmm... I don't understand that, yet."	"嗯……我不懂這個。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Maybe when I become an elder, someday."	"也許有一天我成為長老就懂了。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Oh.. Yeah. Leo ponders the big questions, too."	"哦……是啊。里歐也會思考未解之謎。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Like... 'will I find more walnuts on the beach, or in the volcano?"	"比如說……「在海灘上還是在火山裡能找到更多核桃？」"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"*sigh*...Life complicated..."	"唉……生活真是複雜……"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"@?"	"@？"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Tell me about the place you come from... your home."	"跟我講講你來自哪裡……你的家。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"There's a town full of people"	"是一個城鎮，住滿了人"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"There's forests, beaches, and mountains"	"有森林、沙灘、山脈"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"It's like here, but colder"	"跟這裡很像，但是更冷"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"I live on a farm"	"我住在農場上"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"People..."	"人……"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Sounds nice."	"聽起來不錯。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Cold? ...I don't understand..."	"冷？……是什麼意思……"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Farm? So, you're saying you grow your own walnuts? You don't have to hunt for them?"	"農場？也就是說你自己會種核桃？你不用去採集？"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"...Wow.."	"……哇……"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"I'm thinking... @ is smart."	"我在思考……@很聰明。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Are... Are there... other kids?"	"那裡……那裡有……其他小孩嗎？"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Yes"	"有"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"What does that matter to a bird?"	"跟一隻鳥有關係嗎？"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"...I know I'm not actually a bird, @..."	"……@，我知道我實際上不是一隻鳥……"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"I'm like you."	"我跟你一樣。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"But I don't like thinking about it..."	"但是想到這些我就不太舒服……"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
" ...because I'm so alone."	"……因為我太孤單了。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"With my bird family, I feel like I belong."	"跟鳥一家生活在一起，我有歸屬感。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"But... I don't belong."	"但是……我並沒有歸屬。"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"...I don't belong anywhere..."	"……我不屬於任何地方……"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"Poor lad..."	"可憐的孩子……"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
"I wonder if there's some way to help..."	"不知道有沒有辦法幫他……"	"6497423/e 1039573/f Leo 500/w sunny/t 600 1800/Hl leoMoved"
